>[    3.956380] random 0033 0000 0000 cadf44cd e6e5b548: add_disk_randomness(8:0) cadf44cd e6e5b548
[    5.355251] random 0083 0000 0000 17a5b9a0 229f8da8: extract_entropy(.. 16 ..)
[    5.355254] random 0083 0000 0000 17a5b9a0 229f8da8: trying to extract 128 bits from input
[    5.355256] random 0083 0000 0000 17a5b9a0 229f8da8: debiting 0 entropy credits from input
[    5.355258] random 0083 0000 0000 17a5b9a0 229f8da8: extract_entropy account returned: 0 
[    5.355261] random 0083 0000 0000 17a5b9a0 229f8da8: urand_change_num 1220 xfer_secondary_pool(16): pool_sig fffffe34, data_sig 00000000, bytes_mixed 0 17a5b9a0 229f8da8
[    5.355264] random 0083 0000 0000 17a5b9a0 229f8da8: trying to extract 128 bits from nonblocking
[    5.355267] random 0083 0000 0000 17a5b9a0 229f8da8: debiting 128 entropy credits from nonblocking (unlimited)
[    5.355269] random 0083 0000 0000 17a5b9a0 229f8da8: extract_entropy account returned: 16 
[    5.355273] random 0083 0000 0000 17a5b9a0 229f8da8: urand_change_num 1221 extract_buf: pool_sig fffffe34, data_sig 00000319, bytes_mixed 20 17a5b9a0 229f8da8
[    5.355277] random 0083 0000 0000 17a5b9a0 229f8da8: urand_change_num 1222 extract_buf: pool_sig fffffa25, data_sig ffffffc8, bytes_mixed 20 17a5b9a0 229f8da8
[    5.356221] random 0083 0000 0000 540ffde1 95657116: add_disk_randomness(11:0) 540ffde1 95657116
[    5.356225] random 0083 0000 0000 540ffde1 95657116: add_timer_randomness(.. 11534592) with jiffies: 11645073274936680513, cycles: -6801670803067759261
[    5.356273] random 0083 0000 0000 540ffde1 95657116: rand_read_num 405 get_random_bytes(16): sig fffffd17 540ffde1 95657116
[    5.356275] random 0083 0000 0000 540ffde1 95657116: extract_entropy(.. 16 ..)
[    5.356278] random 0083 0000 0000 540ffde1 95657116: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.356280] random 0083 0000 0000 540ffde1 95657116: extract_entropy(.. 16 ..)
[    5.356282] random 0083 0000 0000 540ffde1 95657116: trying to extract 128 bits from input
[    5.356285] random 0083 0000 0000 540ffde1 95657116: debiting 0 entropy credits from input
[    5.356287] random 0083 0000 0000 540ffde1 95657116: extract_entropy account returned: 0 
[    5.356290] random 0083 0000 0000 540ffde1 95657116: urand_change_num 1223 xfer_secondary_pool(16): pool_sig fffffd17, data_sig 00000000, bytes_mixed 0 540ffde1 95657116
[    5.356293] random 0083 0000 0000 540ffde1 95657116: trying to extract 128 bits from nonblocking
[    5.356295] random 0083 0000 0000 540ffde1 95657116: debiting 128 entropy credits from nonblocking (unlimited)
[    5.356298] random 0083 0000 0000 540ffde1 95657116: extract_entropy account returned: 16 
[    5.356301] random 0083 0000 0000 540ffde1 95657116: urand_change_num 1224 extract_buf: pool_sig fffffd17, data_sig ffffff91, bytes_mixed 20 540ffde1 95657116
[    5.356306] random 0083 0000 0000 540ffde1 95657116: urand_change_num 1225 extract_buf: pool_sig 000001cd, data_sig ffffffc8, bytes_mixed 20 540ffde1 95657116
[    5.357602] random 0083 0000 0000 17ac73d4 9fc43461: add_disk_randomness(8:0) 17ac73d4 9fc43461
[    5.357607] random 0083 0000 0000 17ac73d4 9fc43461: add_timer_randomness(.. 8388864) with jiffies: 11659302372739309634, cycles: -6787441705265130141
[    5.358520] random 0083 0000 0000 17ac73d4 9fc43461: add_disk_randomness(8:0) 17ac73d4 9fc43461
[    5.358525] random 0083 0000 0000 17ac73d4 9fc43461: add_timer_randomness(.. 8388864) with jiffies: 11668760096883531842, cycles: -6777983981120907933
[    5.365549] random 0083 0000 0000 17ac73d4 9fc43461: rand_read_num 406 get_random_bytes(16): sig 00000314 17ac73d4 9fc43461
[    5.365553] random 0083 0000 0000 17ac73d4 9fc43461: extract_entropy(.. 16 ..)
[    5.365556] random 0083 0000 0000 17ac73d4 9fc43461: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.365558] random 0083 0000 0000 17ac73d4 9fc43461: extract_entropy(.. 16 ..)
[    5.365561] random 0083 0000 0000 17ac73d4 9fc43461: trying to extract 128 bits from input
[    5.365564] random 0083 0000 0000 17ac73d4 9fc43461: debiting 0 entropy credits from input
[    5.365566] random 0083 0000 0000 17ac73d4 9fc43461: extract_entropy account returned: 0 
[    5.365569] random 0083 0000 0000 17ac73d4 9fc43461: urand_change_num 1226 xfer_secondary_pool(16): pool_sig 00000314, data_sig 00000000, bytes_mixed 0 17ac73d4 9fc43461
[    5.365572] random 0083 0000 0000 17ac73d4 9fc43461: trying to extract 128 bits from nonblocking
[    5.365575] random 0083 0000 0000 17ac73d4 9fc43461: debiting 128 entropy credits from nonblocking (unlimited)
[    5.365577] random 0083 0000 0000 17ac73d4 9fc43461: extract_entropy account returned: 16 
[    5.365581] random 0083 0000 0000 17ac73d4 9fc43461: urand_change_num 1227 extract_buf: pool_sig 00000314, data_sig ffffffdf, bytes_mixed 20 17ac73d4 9fc43461
[    5.365586] random 0083 0000 0000 9fb530b4 6f08610f: urand_change_num 1228 extract_buf: pool_sig 00000511, data_sig 0000005e, bytes_mixed 20 9fb530b4 6f08610f
[    5.366278] random 0083 0000 0000 9fb530b4 6f08610f: rand_read_num 407 get_random_bytes(16): sig 000009b9 9fb530b4 6f08610f
[    5.366281] random 0083 0000 0000 9fb530b4 6f08610f: extract_entropy(.. 16 ..)
[    5.366283] random 0083 0000 0000 9fb530b4 6f08610f: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.366286] random 0083 0000 0000 9fb530b4 6f08610f: extract_entropy(.. 16 ..)
[    5.366288] random 0083 0000 0000 9fb530b4 6f08610f: trying to extract 128 bits from input
[    5.366290] random 0083 0000 0000 9fb530b4 6f08610f: debiting 0 entropy credits from input
[    5.366293] random 0083 0000 0000 9fb530b4 6f08610f: extract_entropy account returned: 0 
[    5.366296] random 0083 0000 0000 9fb530b4 6f08610f: urand_change_num 1229 xfer_secondary_pool(16): pool_sig 000009b9, data_sig 00000000, bytes_mixed 0 9fb530b4 6f08610f
[    5.366299] random 0083 0000 0000 9fb530b4 6f08610f: trying to extract 128 bits from nonblocking
[    5.366301] random 0083 0000 0000 9fb530b4 6f08610f: debiting 128 entropy credits from nonblocking (unlimited)
[    5.366303] random 0083 0000 0000 9fb530b4 6f08610f: extract_entropy account returned: 16 
[    5.366307] random 0083 0000 0000 9fb530b4 6f08610f: urand_change_num 1230 extract_buf: pool_sig 000009b9, data_sig ffffffe1, bytes_mixed 20 9fb530b4 6f08610f
[    5.366312] random 0083 0000 0000 62e14c8d a5c16170: urand_change_num 1231 extract_buf: pool_sig 0000022c, data_sig 00000217, bytes_mixed 20 62e14c8d a5c16170
[    5.368098] random 0083 0000 0000 76082808 dd2df57c: rand_read_num 408 get_random_bytes(16): sig fffffe3f 76082808 dd2df57c
[    5.368101] random 0083 0000 0000 76082808 dd2df57c: extract_entropy(.. 16 ..)
[    5.368104] random 0083 0000 0000 76082808 dd2df57c: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.368107] random 0083 0000 0000 76082808 dd2df57c: extract_entropy(.. 16 ..)
[    5.368109] random 0083 0000 0000 76082808 dd2df57c: trying to extract 128 bits from input
[    5.368111] random 0083 0000 0000 76082808 dd2df57c: debiting 0 entropy credits from input
[    5.368114] random 0083 0000 0000 76082808 dd2df57c: extract_entropy account returned: 0 
[    5.368117] random 0083 0000 0000 76082808 dd2df57c: urand_change_num 1232 xfer_secondary_pool(16): pool_sig fffffe3f, data_sig 00000000, bytes_mixed 0 76082808 dd2df57c
[    5.368120] random 0083 0000 0000 76082808 dd2df57c: trying to extract 128 bits from nonblocking
[    5.368122] random 0083 0000 0000 76082808 dd2df57c: debiting 128 entropy credits from nonblocking (unlimited)
[    5.368124] random 0083 0000 0000 76082808 dd2df57c: extract_entropy account returned: 16 
[    5.368128] random 0083 0000 0000 76082808 dd2df57c: urand_change_num 1233 extract_buf: pool_sig fffffe3f, data_sig 00000001, bytes_mixed 20 76082808 dd2df57c
[    5.368133] random 0083 0000 0000 76082808 dd2df57c: urand_change_num 1234 extract_buf: pool_sig 00000168, data_sig 0000016c, bytes_mixed 20 76082808 dd2df57c
[    5.370808] RANDOM get_random_int call with cycles 23517692246059, jiffies 4294893637 and pid 1
[    5.372707] random 0083 0000 0000 d6ffa49c d5a4870f: add_disk_randomness(8:0) d6ffa49c d5a4870f
[    5.372713] random 0083 0000 0000 d6ffa49c d5a4870f: add_timer_randomness(.. 8388864) with jiffies: 11814888245936709701, cycles: -6631855832067730077
[    5.372716] random 0083 0000 0000 d6ffa49c d5a4870f: added 1 entropy credits to input
[    5.373157] random 0084 0000 0000 d6ffa49c d5a4870f: rand_read_num 409 get_random_bytes(16): sig fffffc41 d6ffa49c d5a4870f
[    5.373160] random 0084 0000 0000 d6ffa49c d5a4870f: extract_entropy(.. 16 ..)
[    5.373163] random 0084 0000 0000 d6ffa49c d5a4870f: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.373165] random 0084 0000 0000 d6ffa49c d5a4870f: extract_entropy(.. 16 ..)
[    5.373167] random 0084 0000 0000 d6ffa49c d5a4870f: trying to extract 128 bits from input
[    5.373169] random 0084 0000 0000 d6ffa49c d5a4870f: debiting 0 entropy credits from input
[    5.373171] random 0084 0000 0000 d6ffa49c d5a4870f: extract_entropy account returned: 0 
[    5.373172] random 0084 0000 0000 d6ffa49c d5a4870f: urand_change_num 1235 xfer_secondary_pool(16): pool_sig fffffc41, data_sig 00000000, bytes_mixed 0 d6ffa49c d5a4870f
[    5.373173] random 0084 0000 0000 d6ffa49c d5a4870f: trying to extract 128 bits from nonblocking
[    5.373174] random 0084 0000 0000 d6ffa49c d5a4870f: debiting 128 entropy credits from nonblocking (unlimited)
[    5.373175] random 0084 0000 0000 d6ffa49c d5a4870f: extract_entropy account returned: 16 
[    5.373176] random 0084 0000 0000 d6ffa49c d5a4870f: urand_change_num 1236 extract_buf: pool_sig fffffc41, data_sig ffffff80, bytes_mixed 20 d6ffa49c d5a4870f
[    5.373177] random 0084 0000 0000 d6ffa49c d5a4870f: urand_change_num 1237 extract_buf: pool_sig fffffc99, data_sig ffffff7a, bytes_mixed 20 d6ffa49c d5a4870f
[    5.373232] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.373236] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11820284313998385222, cycles: -6626459764006054557
[    5.373384] lp0: using parport0 (interrupt-driven).
[    5.376567] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.376572] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11854643167603122246, cycles: -6592100910401317533
[    5.377355] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.377360] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11862756047292653639, cycles: -6583988030711786141
[    5.378329] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.378335] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11872795872649470023, cycles: -6573948205354969757
[    5.378596] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.378600] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11875532419652051015, cycles: -6571211658352388765
[    5.378730] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.378736] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11876922094975377479, cycles: -6569821983029062301
[    5.378744] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.378749] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11877060272663224391, cycles: -6569683805341215389
[    5.379665] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.379669] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11886544900482588743, cycles: -6560199177521851037
[    5.380276] random 0084 0000 0000 f654974f 301ecc86: add_disk_randomness(11:0) f654974f 301ecc86
[    5.380280] random 0084 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 11534592) with jiffies: 11892837100585672775, cycles: -6553906977418767005
[    5.380283] random 0084 0000 0000 f654974f 301ecc86: added 2 entropy credits to input
[    5.381216] random 0086 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.381221] random 0086 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11902525056451797064, cycles: -6544219021552642717
[    5.382320] random 0086 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.382324] random 0086 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11913889282218975304, cycles: -6532854795785464477
[    5.382564] random 0086 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.382570] random 0086 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11916411849655902280, cycles: -6530332228348537501
[    5.383322] random 0086 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.383329] random 0086 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11924226323607642184, cycles: -6522517754396797597
[    5.384263] random 0086 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.384268] random 0086 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11933908528512557128, cycles: -6512835549491882653
[    5.386443] random 0086 0000 0000 f654974f 301ecc86: add_disk_randomness(8:0) f654974f 301ecc86
[    5.386447] random 0086 0000 0000 f654974f 301ecc86: add_timer_randomness(.. 8388864) with jiffies: 11956356415603269705, cycles: -6490387662401170077
[    5.391859] random 0086 0000 0000 f654974f 301ecc86: rand_read_num 410 get_random_bytes(16): sig fffffca5 f654974f 301ecc86
[    5.391862] random 0086 0000 0000 f654974f 301ecc86: extract_entropy(.. 16 ..)
[    5.391866] random 0086 0000 0000 f654974f 301ecc86: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.391868] random 0086 0000 0000 f654974f 301ecc86: extract_entropy(.. 16 ..)
[    5.391871] random 0086 0000 0000 f654974f 301ecc86: trying to extract 128 bits from input
[    5.391873] random 0086 0000 0000 f654974f 301ecc86: debiting 0 entropy credits from input
[    5.391875] random 0086 0000 0000 f654974f 301ecc86: extract_entropy account returned: 0 
[    5.391878] random 0086 0000 0000 f654974f 301ecc86: urand_change_num 1238 xfer_secondary_pool(16): pool_sig fffffca5, data_sig 00000000, bytes_mixed 0 f654974f 301ecc86
[    5.391882] random 0086 0000 0000 f654974f 301ecc86: trying to extract 128 bits from nonblocking
[    5.391884] random 0086 0000 0000 f654974f 301ecc86: debiting 128 entropy credits from nonblocking (unlimited)
[    5.391886] random 0086 0000 0000 f654974f 301ecc86: extract_entropy account returned: 16 
[    5.391890] random 0086 0000 0000 f654974f 301ecc86: urand_change_num 1239 extract_buf: pool_sig fffffca5, data_sig 00000295, bytes_mixed 20 f654974f 301ecc86
[    5.391895] random 0086 0000 0000 1bce3ff1 2562e7ee: urand_change_num 1240 extract_buf: pool_sig ffffff0c, data_sig ffffff99, bytes_mixed 20 1bce3ff1 2562e7ee
[    5.393135] random 0086 0000 0000 1bce3ff1 2562e7ee: rand_read_num 411 get_random_bytes(16): sig fffff8ac 1bce3ff1 2562e7ee
[    5.393137] random 0086 0000 0000 1bce3ff1 2562e7ee: extract_entropy(.. 16 ..)
[    5.393139] random 0086 0000 0000 1bce3ff1 2562e7ee: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.393141] random 0086 0000 0000 1bce3ff1 2562e7ee: extract_entropy(.. 16 ..)
[    5.393142] random 0086 0000 0000 1bce3ff1 2562e7ee: trying to extract 128 bits from input
[    5.393143] random 0086 0000 0000 1bce3ff1 2562e7ee: debiting 0 entropy credits from input
[    5.393145] random 0086 0000 0000 1bce3ff1 2562e7ee: extract_entropy account returned: 0 
[    5.393146] random 0086 0000 0000 1bce3ff1 2562e7ee: urand_change_num 1241 xfer_secondary_pool(16): pool_sig fffff8ac, data_sig 00000000, bytes_mixed 0 1bce3ff1 2562e7ee
[    5.393147] random 0086 0000 0000 1bce3ff1 2562e7ee: trying to extract 128 bits from nonblocking
[    5.393147] random 0086 0000 0000 1bce3ff1 2562e7ee: debiting 128 entropy credits from nonblocking (unlimited)
[    5.393148] random 0086 0000 0000 1bce3ff1 2562e7ee: extract_entropy account returned: 16 
[    5.393149] random 0086 0000 0000 1bce3ff1 2562e7ee: urand_change_num 1242 extract_buf: pool_sig fffff8ac, data_sig 0000001f, bytes_mixed 20 1bce3ff1 2562e7ee
[    5.393149] random 0086 0000 0000 960ba10c 7e5f4064: urand_change_num 1243 extract_buf: pool_sig 000002aa, data_sig ffffff3d, bytes_mixed 20 960ba10c 7e5f4064
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: rand_read_num 412 get_random_bytes(16): sig 000002af c3c10ef9 5419d5f4
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: extract_entropy(.. 16 ..)
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: extract_entropy(.. 16 ..)
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: trying to extract 128 bits from input
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: debiting 0 entropy credits from input
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: extract_entropy account returned: 0 
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: urand_change_num 1244 xfer_secondary_pool(16): pool_sig 000002af, data_sig 00000000, bytes_mixed 0 c3c10ef9 5419d5f4
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: trying to extract 128 bits from nonblocking
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: debiting 128 entropy credits from nonblocking (unlimited)
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: extract_entropy account returned: 16 
[    5.393153] random 0086 0000 0000 c3c10ef9 5419d5f4: urand_change_num 1245 extract_buf: pool_sig 000002af, data_sig 000000b6, bytes_mixed 20 c3c10ef9 5419d5f4
